fname,ftype,parameters,lines,LOC,comments,curlstart,curlend,nothrow,sideeffect,varargs,startline,endline,function,file
"translate_mnemonic_tag","char_u *",2,45,41,0,548,591,0,0,0,547,547,"translate_mnemonic_tag","/home/runner/work/vim/vim/src/gui_gtk.c"
"form_realize","void",1,74,62,0,282,354,0,0,0,281,281,"form_realize","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"gui_gtk_register_stock_icons","void",0,105,83,16,427,530,0,0,0,426,426,"gui_gtk_register_stock_icons","/home/runner/work/vim/vim/src/gui_gtk.c"
"gui_gtk_form_init","void",1,13,13,0,267,274,0,0,0,262,262,"gui_gtk_form_init","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"gui_gtk_form_class_init","void",1,31,27,0,230,259,0,0,0,229,229,"gui_gtk_form_class_init","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"create_menu_icon","GtkWidget *",2,42,31,3,366,406,0,0,0,365,365,"create_menu_icon","/home/runner/work/vim/vim/src/gui_gtk.c"
"gui_gtk_form_get_type_once","GType",0,1,1,0,204,204,0,0,0,204,204,"gui_gtk_form_get_type_once","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"load_menu_iconfile","GtkWidget *",2,71,57,8,293,362,0,0,0,292,292,"load_menu_iconfile","/home/runner/work/vim/vim/src/gui_gtk.c"
"lookup_menu_iconfile","int",2,24,21,0,267,289,0,0,0,266,266,"lookup_menu_iconfile","/home/runner/work/vim/vim/src/gui_gtk.c"
"gui_gtk_form_get_instance_private","gpointer",1,1,1,0,204,204,0,1,0,204,204,"gui_gtk_form_get_instance_private","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"gui_gtk_form_class_intern_init","void",1,1,1,0,204,204,0,0,0,204,204,"gui_gtk_form_class_intern_init","/home/runner/work/vim/vim/src/gui_gtk_f.c"
"gui_mch_destroy_sign","void",1,5,5,0,7553,7556,0,0,0,7552,7552,"gui_mch_destroy_sign","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_register_sign","void *",1,32,23,2,7519,7549,0,0,0,7518,7518,"gui_mch_register_sign","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_drawsign","void",3,142,108,19,7375,7515,0,0,0,7374,7374,"gui_mch_drawsign","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_set_mouse_shape","void",1,51,49,3,7308,7357,0,0,0,7307,7307,"mch_set_mouse_shape","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_mousehide","void",1,19,18,0,7239,7256,0,0,0,7238,7238,"gui_mch_mousehide","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_setmouse","void",2,11,8,3,7214,7223,0,0,0,7213,7213,"gui_mch_setmouse","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_getmouse","void",2,4,4,0,7208,7210,0,0,0,7207,7207,"gui_mch_getmouse","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_rgb","guicolor_T",1,16,14,0,7187,7201,0,1,0,7186,7186,"gui_mch_get_rgb","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_enable_scrollbar","void",2,8,7,0,7173,7179,0,0,0,7172,7172,"gui_mch_enable_scrollbar","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_draw_menubar","void",0,5,4,1,7162,7165,0,0,0,7161,7161,"gui_mch_draw_menubar","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_menu_hidden","void",2,22,21,0,7135,7155,0,0,0,7134,7134,"gui_mch_menu_hidden","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_menu_grey","void",2,16,13,1,7114,7128,0,0,0,7113,7113,"gui_mch_menu_grey","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"clip_mch_set_selection","void",1,3,3,0,7096,7097,0,1,0,7095,7095,"clip_mch_set_selection","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"clip_mch_own_selection","int",1,17,12,3,7073,7088,0,0,0,7072,7072,"clip_mch_own_selection","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"clip_mch_lose_selection","void",1,8,7,0,7060,7066,0,0,0,7059,7059,"clip_mch_lose_selection","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"clip_mch_request_selection","void",1,33,24,5,7022,7053,0,0,0,7021,7021,"clip_mch_request_selection","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_insert_lines","void",2,38,33,3,6979,7015,0,0,0,6978,6978,"gui_mch_insert_lines","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_delete_lines","void",2,40,35,3,6933,6971,0,0,0,6932,6932,"gui_mch_delete_lines","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_gtk_surface_copy_rect","void",6,16,14,0,6912,6924,0,0,0,6909,6909,"gui_gtk_surface_copy_rect","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_clear_all","void",0,5,5,0,6863,6866,0,0,0,6862,6862,"gui_mch_clear_all","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_gtk_window_clear","void",1,22,21,0,6836,6856,0,0,0,6835,6835,"gui_gtk_window_clear","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_clear_block","void",4,59,48,6,6774,6831,0,0,0,6773,6773,"gui_mch_clear_block","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_set_fg","void",1,9,8,0,3447,3454,0,0,0,3446,3446,"mch_print_set_fg","/home/runner/work/vim/vim/src/hardcopy.c"
"mch_print_set_bg","void",1,6,6,0,3439,3443,0,0,0,3438,3438,"mch_print_set_bg","/home/runner/work/vim/vim/src/hardcopy.c"
"mch_print_set_font","void",3,22,20,0,3415,3435,0,0,0,3414,3414,"mch_print_set_font","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_flush","void",0,9,9,0,6759,6766,0,0,0,6758,6758,"gui_mch_flush","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_text_out","int",2,202,163,22,3211,3411,0,0,0,3210,3210,"mch_print_text_out","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_wait_for_chars","int",1,84,58,15,6666,6748,0,0,0,6665,6665,"gui_mch_wait_for_chars","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"channel_poll_cb","timeout_cb_type",1,9,6,3,6645,6652,0,0,0,6644,6644,"channel_poll_cb","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"input_timer_cb","timeout_cb_type",1,9,6,2,6633,6640,0,0,0,6632,6632,"input_timer_cb","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_update","void",0,7,7,1,6624,6629,0,0,0,6623,6623,"gui_mch_update","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_draw_part_cursor","void",3,38,33,4,6577,6613,0,0,0,6576,6576,"gui_mch_draw_part_cursor","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_draw_hollow_cursor","void",1,40,36,0,6531,6569,0,0,0,6530,6530,"gui_mch_draw_hollow_cursor","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_start_line","void",2,13,11,0,3196,3207,0,0,0,3195,3195,"mch_print_start_line","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_set_foreground","void",0,14,9,5,6511,6523,0,0,0,6510,6510,"gui_mch_set_foreground","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_blank_page","int",0,4,4,0,3187,3189,0,0,0,3186,3186,"mch_print_blank_page","/home/runner/work/vim/vim/src/hardcopy.c"
"mch_print_begin_page","int",1,37,27,2,3148,3183,0,0,0,3147,3147,"mch_print_begin_page","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_iconify","void",0,4,4,0,6501,6503,0,0,0,6500,6500,"gui_mch_iconify","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_invert_rectangle","void",4,41,35,1,6455,6494,0,0,0,6454,6454,"gui_mch_invert_rectangle","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_end_page","int",0,10,7,0,3136,3144,0,0,0,3135,3135,"mch_print_end_page","/home/runner/work/vim/vim/src/hardcopy.c"
"mch_print_end","void",1,35,22,7,3099,3132,0,0,0,3098,3098,"mch_print_end","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_flash","void",1,47,34,9,6403,6448,0,1,0,6402,6402,"gui_mch_flash","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_beep","void",0,12,10,0,6389,6399,0,0,0,6388,6388,"gui_mch_beep","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_display","Display *",0,11,11,0,6376,6385,0,0,0,6375,6375,"gui_mch_get_display","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_get_x11_windis","int",2,14,13,0,6359,6371,0,0,0,6358,6358,"gui_get_x11_windis","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_begin","int",1,387,297,61,2710,3095,0,0,0,2709,2709,"mch_print_begin","/home/runner/work/vim/vim/src/hardcopy.c"
"gui_mch_haskey","int",1,10,9,0,6343,6351,0,1,0,6342,6342,"gui_mch_haskey","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_gtk2_draw_string_ext","int",6,259,165,66,6085,6336,0,0,0,6078,6078,"gui_gtk2_draw_string_ext","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_gtk2_draw_string","int",5,173,132,45,5904,6075,0,0,0,5903,5903,"gui_gtk2_draw_string","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"prt_add_resource","int",1,45,39,0,2663,2706,0,0,0,2662,2662,"prt_add_resource","/home/runner/work/vim/vim/src/hardcopy.c"
"draw_under","void",5,82,74,5,5824,5900,0,0,0,5819,5819,"draw_under","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"mch_print_init","int",3,338,242,67,2326,2659,0,0,0,2322,2322,"mch_print_init","/home/runner/work/vim/vim/src/hardcopy.c"
"draw_glyph_string","void",7,68,63,1,5753,5812,0,0,0,5745,5745,"draw_glyph_string","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"setup_zero_width_cluster","void",5,26,22,2,5719,5741,0,0,0,5716,5716,"setup_zero_width_cluster","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"count_cluster_cells","int",6,57,44,8,5646,5698,0,0,0,5642,5642,"count_cluster_cells","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"apply_wide_font_attr","void",3,28,25,1,5613,5639,0,0,0,5612,5612,"apply_wide_font_attr","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_set_sp_color","void",1,8,8,0,5591,5597,0,0,0,5590,5590,"gui_mch_set_sp_color","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_set_bg_color","void",1,8,8,0,5578,5584,0,0,0,5577,5577,"gui_mch_set_bg_color","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_set_fg_color","void",1,8,8,0,5565,5571,0,0,0,5564,5564,"gui_mch_set_fg_color","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_rgb_color","guicolor_T",3,18,15,0,5542,5558,0,1,0,5541,5541,"gui_mch_get_rgb_color","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_color","guicolor_T",1,22,18,1,5514,5534,0,0,0,5513,5513,"gui_mch_get_color","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_expand_font","void",3,52,45,2,5458,5505,0,0,0,5454,5454,"gui_mch_expand_font","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_free_font","void",1,5,5,0,5443,5446,0,0,0,5442,5442,"gui_mch_free_font","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_fontname","char_u *",2,16,14,0,5421,5435,0,0,0,5420,5420,"gui_mch_get_fontname","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"gui_mch_get_font","GuiFont",2,52,41,2,5363,5413,0,0,0,5362,5362,"gui_mch_get_font","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"prt_match_charset","int",3,25,23,1,2299,2319,0,0,0,2295,2295,"prt_match_charset","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_queueautoptr_cleanup_GdkX11Window","void",1,1,1,0,37,37,0,0,0,37,37,"glib_queueautoptr_cleanup_GdkX11Window","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11Window","void",1,1,1,0,37,37,0,0,0,37,37,"glib_slistautoptr_cleanup_GdkX11Window","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_match_encoding","int",3,24,22,1,2273,2292,0,0,0,2269,2269,"prt_match_encoding","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_listautoptr_cleanup_GdkX11Window","void",1,1,1,0,37,37,0,0,0,37,37,"glib_listautoptr_cleanup_GdkX11Window","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"gui_mch_init_font","int",2,92,48,29,5265,5355,0,0,0,5264,5264,"gui_mch_init_font","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"glib_autoptr_cleanup_GdkX11Window","void",1,1,1,0,37,37,0,0,0,37,37,"glib_autoptr_cleanup_GdkX11Window","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11Window","void",1,1,1,0,37,37,0,0,0,37,37,"glib_autoptr_clear_GdkX11Window","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11Visual","void",1,1,1,0,36,36,0,0,0,36,36,"glib_queueautoptr_cleanup_GdkX11Visual","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11Visual","void",1,1,1,0,36,36,0,0,0,36,36,"glib_slistautoptr_cleanup_GdkX11Visual","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11Visual","void",1,1,1,0,36,36,0,0,0,36,36,"glib_listautoptr_cleanup_GdkX11Visual","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11Visual","void",1,1,1,0,36,36,0,0,0,36,36,"glib_autoptr_cleanup_GdkX11Visual","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11Visual","void",1,1,1,0,36,36,0,0,0,36,36,"glib_autoptr_clear_GdkX11Visual","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_get_lpp","int",0,29,16,8,2239,2266,0,0,0,2238,2238,"prt_get_lpp","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_queueautoptr_cleanup_GdkX11Screen","void",1,1,1,0,35,35,0,0,0,35,35,"glib_queueautoptr_cleanup_GdkX11Screen","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11Screen","void",1,1,1,0,35,35,0,0,0,35,35,"glib_slistautoptr_cleanup_GdkX11Screen","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11Screen","void",1,1,1,0,35,35,0,0,0,35,35,"glib_listautoptr_cleanup_GdkX11Screen","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11Screen","void",1,1,1,0,35,35,0,0,0,35,35,"glib_autoptr_cleanup_GdkX11Screen","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_build_cid_fontname","int",3,12,10,0,2222,2232,0,0,0,2221,2221,"prt_build_cid_fontname","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_autoptr_clear_GdkX11Screen","void",1,1,1,0,35,35,0,0,0,35,35,"glib_autoptr_clear_GdkX11Screen","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"ascii_glyph_table_init","void",0,66,48,5,5193,5257,0,0,0,5192,5192,"ascii_glyph_table_init","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"glib_queueautoptr_cleanup_GdkX11Keymap","void",1,1,1,0,34,34,0,0,0,34,34,"glib_queueautoptr_cleanup_GdkX11Keymap","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11Keymap","void",1,1,1,0,34,34,0,0,0,34,34,"glib_slistautoptr_cleanup_GdkX11Keymap","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_get_cpl","int",0,16,13,2,2204,2218,0,0,0,2203,2203,"prt_get_cpl","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_listautoptr_cleanup_GdkX11Keymap","void",1,1,1,0,34,34,0,0,0,34,34,"glib_listautoptr_cleanup_GdkX11Keymap","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11Keymap","void",1,1,1,0,34,34,0,0,0,34,34,"glib_autoptr_cleanup_GdkX11Keymap","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11Keymap","void",1,1,1,0,34,34,0,0,0,34,34,"glib_autoptr_clear_GdkX11Keymap","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11GLContext","void",1,1,1,0,33,33,0,0,0,33,33,"glib_queueautoptr_cleanup_GdkX11GLContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_font_metrics","void",1,5,5,0,2196,2199,0,0,0,2195,2195,"prt_font_metrics","/home/runner/work/vim/vim/src/hardcopy.c"
"prt_page_margins","void",6,13,13,0,2187,2192,0,0,0,2180,2180,"prt_page_margins","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_slistautoptr_cleanup_GdkX11GLContext","void",1,1,1,0,33,33,0,0,0,33,33,"glib_slistautoptr_cleanup_GdkX11GLContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11GLContext","void",1,1,1,0,33,33,0,0,0,33,33,"glib_listautoptr_cleanup_GdkX11GLContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"to_device_units","float",3,34,31,0,2142,2174,0,0,0,2141,2141,"to_device_units","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_autoptr_cleanup_GdkX11GLContext","void",1,1,1,0,33,33,0,0,0,33,33,"glib_autoptr_cleanup_GdkX11GLContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11GLContext","void",1,1,1,0,33,33,0,0,0,33,33,"glib_autoptr_clear_GdkX11GLContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11DragContext","void",1,1,1,0,32,32,0,0,0,32,32,"glib_queueautoptr_cleanup_GdkX11DragContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11DragContext","void",1,1,1,0,32,32,0,0,0,32,32,"glib_slistautoptr_cleanup_GdkX11DragContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11DragContext","void",1,1,1,0,32,32,0,0,0,32,32,"glib_listautoptr_cleanup_GdkX11DragContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"mch_print_cleanup","void",0,30,25,3,2110,2138,0,0,0,2109,2109,"mch_print_cleanup","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_autoptr_cleanup_GdkX11DragContext","void",1,1,1,0,32,32,0,0,0,32,32,"glib_autoptr_cleanup_GdkX11DragContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11DragContext","void",1,1,1,0,32,32,0,0,0,32,32,"glib_autoptr_clear_GdkX11DragContext","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11DisplayManager","void",1,1,1,0,31,31,0,0,0,31,31,"glib_queueautoptr_cleanup_GdkX11DisplayManager","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11DisplayManager","void",1,1,1,0,31,31,0,0,0,31,31,"glib_slistautoptr_cleanup_GdkX11DisplayManager","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11DisplayManager","void",1,1,1,0,31,31,0,0,0,31,31,"glib_listautoptr_cleanup_GdkX11DisplayManager","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11DisplayManager","void",1,1,1,0,31,31,0,0,0,31,31,"glib_autoptr_cleanup_GdkX11DisplayManager","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11DisplayManager","void",1,1,1,0,31,31,0,0,0,31,31,"glib_autoptr_clear_GdkX11DisplayManager","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_dsc_docmedia","void",6,25,25,0,2089,2106,0,0,0,2082,2082,"prt_dsc_docmedia","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_queueautoptr_cleanup_GdkX11Display","void",1,1,1,0,30,30,0,0,0,30,30,"glib_queueautoptr_cleanup_GdkX11Display","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11Display","void",1,1,1,0,30,30,0,0,0,30,30,"glib_slistautoptr_cleanup_GdkX11Display","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11Display","void",1,1,1,0,30,30,0,0,0,30,30,"glib_listautoptr_cleanup_GdkX11Display","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11Display","void",1,1,1,0,30,30,0,0,0,30,30,"glib_autoptr_cleanup_GdkX11Display","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_dsc_requirements","void",5,35,30,3,2051,2079,0,0,0,2045,2045,"prt_dsc_requirements","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_autoptr_clear_GdkX11Display","void",1,1,1,0,30,30,0,0,0,30,30,"glib_autoptr_clear_GdkX11Display","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11DeviceXI2","void",1,1,1,0,29,29,0,0,0,29,29,"glib_queueautoptr_cleanup_GdkX11DeviceXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"get_styled_font_variants","void",0,32,21,5,5152,5182,0,0,0,5151,5151,"get_styled_font_variants","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"glib_slistautoptr_cleanup_GdkX11DeviceXI2","void",1,1,1,0,29,29,0,0,0,29,29,"glib_slistautoptr_cleanup_GdkX11DeviceXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11DeviceXI2","void",1,1,1,0,29,29,0,0,0,29,29,"glib_listautoptr_cleanup_GdkX11DeviceXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11DeviceXI2","void",1,1,1,0,29,29,0,0,0,29,29,"glib_autoptr_cleanup_GdkX11DeviceXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_clear_GdkX11DeviceXI2","void",1,1,1,0,29,29,0,0,0,29,29,"glib_autoptr_clear_GdkX11DeviceXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"gui_mch_font_dialog","char_u *",1,95,78,4,5044,5137,0,0,0,5043,5043,"gui_mch_font_dialog","/home/runner/work/vim/vim/src/gui_gtk_x11.c"
"glib_queueautoptr_cleanup_GdkX11DeviceManagerXI2","void",1,1,1,0,28,28,0,0,0,28,28,"glib_queueautoptr_cleanup_GdkX11DeviceManagerXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_dsc_font_resource","void",2,10,9,0,2034,2042,0,0,0,2033,2033,"prt_dsc_font_resource","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_slistautoptr_cleanup_GdkX11DeviceManagerXI2","void",1,1,1,0,28,28,0,0,0,28,28,"glib_slistautoptr_cleanup_GdkX11DeviceManagerXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_listautoptr_cleanup_GdkX11DeviceManagerXI2","void",1,1,1,0,28,28,0,0,0,28,28,"glib_listautoptr_cleanup_GdkX11DeviceManagerXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11DeviceManagerXI2","void",1,1,1,0,28,28,0,0,0,28,28,"glib_autoptr_cleanup_GdkX11DeviceManagerXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_dsc_resources","void",3,17,16,1,2018,2030,0,0,0,2014,2014,"prt_dsc_resources","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_autoptr_clear_GdkX11DeviceManagerXI2","void",1,1,1,0,28,28,0,0,0,28,28,"glib_autoptr_clear_GdkX11DeviceManagerXI2","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_queueautoptr_cleanup_GdkX11DeviceManagerCore","void",1,1,1,0,27,27,0,0,0,27,27,"glib_queueautoptr_cleanup_GdkX11DeviceManagerCore","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_slistautoptr_cleanup_GdkX11DeviceManagerCore","void",1,1,1,0,27,27,0,0,0,27,27,"glib_slistautoptr_cleanup_GdkX11DeviceManagerCore","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"prt_dsc_ints","void",3,16,13,0,1997,2011,0,0,0,1996,1996,"prt_dsc_ints","/home/runner/work/vim/vim/src/hardcopy.c"
"glib_listautoptr_cleanup_GdkX11DeviceManagerCore","void",1,1,1,0,27,27,0,0,0,27,27,"glib_listautoptr_cleanup_GdkX11DeviceManagerCore","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
"glib_autoptr_cleanup_GdkX11DeviceManagerCore","void",1,1,1,0,27,27,0,0,0,27,27,"glib_autoptr_cleanup_GdkX11DeviceManagerCore","/usr/include/gtk-3.0/gdk/x11/gdkx-autocleanups.h"
