"col0","col1","col2","col3","col4","col5","col6","col7","col8"
"prompt",2,3,3,"method BaseOutputParser.parse_with_prompt",298,302,"Function parse_with_prompt","/home/runner/work/langchain/langchain/libs/core/langchain_core/output_parsers/base.py"
"e",0,1,1,"function test_exception_handling_callable.handling",801,801,"Function handling","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"e",0,1,1,"function test_async_exception_handling_callable.handling",832,832,"Function handling","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"e",0,1,1,"function test_validation_error_handling_callable.handling",900,900,"Function handling","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"e",0,1,1,"function test_async_validation_error_handling_callable.handling",966,966,"Function handling","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"k",2,2,3,"method InMemoryVectorstoreWithSearch.similarity_search",15,20,"Function similarity_search","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/test_parent_document.py"
"k",2,2,3,"method InMemoryVectorstoreWithSearch.similarity_search",21,26,"Function similarity_search","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/test_multi_vector.py"
"k",2,2,3,"method InMemoryVectorstoreWithSearch.similarity_search",66,71,"Function similarity_search","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/self_query/test_base.py"
"k",2,2,3,"method InMemoryVectorstoreWithSearch.similarity_search_with_score",33,38,"Function similarity_search_with_score","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/test_multi_vector.py"
"k",2,2,3,"method MockVectorStore.similarity_search",45,50,"Function similarity_search","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/test_time_weighted_retriever.py"
"k",2,2,3,"method MockVectorStore._similarity_search_with_relevance_scores",65,70,"Function _similarity_search_with_relevance_scores","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/retrievers/test_time_weighted_retriever.py"
"timeout",1,2,2,"method test_session_resources_finalizer_cleans_up.DummySession.stop",160,160,"Function stop","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_shell_tool.py"
"model_provider",1,2,2,"function _convert_from_v1_to_ollama",8,11,"Function _convert_from_v1_to_ollama","/home/runner/work/langchain/langchain/libs/partners/ollama/langchain_ollama/_compat.py"
"tool_call",1,4,4,"method _DescriptionFactory.__call__",105,105,"Function __call__","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/human_in_the_loop.py"
"content_blocks",2,1,3,"method AIMessage.__init__",184,189,"Function __init__","/home/runner/work/langchain/langchain/libs/core/langchain_core/messages/ai.py"
"content_blocks",2,1,3,"method BaseMessage.__init__",153,158,"Function __init__","/home/runner/work/langchain/langchain/libs/core/langchain_core/messages/base.py"
"content_blocks",2,1,3,"method HumanMessage.__init__",40,45,"Function __init__","/home/runner/work/langchain/langchain/libs/core/langchain_core/messages/human.py"
"content_blocks",2,1,3,"method SystemMessage.__init__",40,45,"Function __init__","/home/runner/work/langchain/langchain/libs/core/langchain_core/messages/system.py"
"content_blocks",2,1,3,"method ToolMessage.__init__",142,147,"Function __init__","/home/runner/work/langchain/langchain/libs/core/langchain_core/messages/tool.py"
"key",0,1,1,"function from_env",335,335,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",339,339,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",343,343,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",347,347,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",351,353,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",357,359,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function from_env",363,365,"Function from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function secret_from_env",423,423,"Function secret_from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function secret_from_env",427,427,"Function secret_from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function secret_from_env",431,433,"Function secret_from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"key",0,1,1,"function secret_from_env",437,437,"Function secret_from_env","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"tool_calls",1,3,3,"function _convert_from_v1_to_anthropic",96,100,"Function _convert_from_v1_to_anthropic","/home/runner/work/langchain/langchain/libs/partners/anthropic/langchain_anthropic/_compat.py"
"a",0,2,2,"function test_structured_tool_with_different_pydantic_versions.foo",2006,2006,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"a",0,3,3,"function test_function_optional_param.func5",682,686,"Function func5","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/utils/test_function_calling.py"
"output",1,2,2,"method ProgressBarCallback.on_tool_end",137,144,"Function on_tool_end","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"error",1,2,2,"method ProgressBarCallback.on_chain_error",53,60,"Function on_chain_error","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"error",1,2,2,"method ProgressBarCallback.on_retriever_error",77,84,"Function on_retriever_error","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"error",1,2,2,"method ProgressBarCallback.on_llm_error",101,108,"Function on_llm_error","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"error",1,2,2,"method ProgressBarCallback.on_tool_error",125,132,"Function on_tool_error","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"error",1,2,2,"method AsyncIteratorCallbackHandler.on_llm_error",51,51,"Function on_llm_error","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/callbacks/streaming_aiter.py"
"error",1,2,2,"method test_closing_iterator_doesnt_raise_error.MyHandler.on_chain_error",5634,5642,"Function on_chain_error","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable.py"
"tool_call_id",1,2,2,"function test_state_tool",1700,1702,"Function test_state_tool","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"tool_call_id",2,3,3,"method test_validation_error_handling_non_validation_error._RaiseNonValidationErrorTool._parse_input",926,930,"Function _parse_input","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"tool_call_id",2,3,3,"method test_async_validation_error_handling_non_validation_error._RaiseNonValidationErrorTool._parse_input",992,996,"Function _parse_input","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"command",0,1,1,"function test_host_policy_uses_preexec_on_macos.fake_launch",115,115,"Function fake_launch","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_shell_execution_policies.py"
"command",0,1,1,"function test_host_policy_respects_process_group_flag.fake_launch",150,150,"Function fake_launch","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_shell_execution_policies.py"
"command",0,1,1,"function test_host_policy_falls_back_to_rlimit_data.fake_launch",173,173,"Function fake_launch","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_shell_execution_policies.py"
"data",1,2,2,"method Invoker.invoke",188,188,"Function invoke","/home/runner/work/langchain/langchain/libs/partners/prompty/langchain_prompty/core.py"
"outputs",1,2,2,"method FileCallbackHandler.on_chain_end",181,181,"Function on_chain_end","/home/runner/work/langchain/langchain/libs/core/langchain_core/callbacks/file.py"
"outputs",1,2,2,"method ProgressBarCallback.on_chain_end",65,72,"Function on_chain_end","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/smith/evaluation/progress.py"
"outputs",1,2,2,"method StdOutCallbackHandler.on_chain_end",47,47,"Function on_chain_end","/home/runner/work/langchain/langchain/libs/core/langchain_core/callbacks/stdout.py"
"outputs",1,2,2,"method test_shielded_callback_context_preservation.ContextTestHandler.on_chain_end",184,184,"Function on_chain_end","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/callbacks/test_async_callback_manager.py"
"outputs",1,2,2,"method test_closing_iterator_doesnt_raise_error.MyHandler.on_chain_end",5648,5655,"Function on_chain_end","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable.py"
"serialized",1,3,3,"method FakeCallbackHandlerWithChatStart.on_chat_model_start",281,289,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/callbacks/fake_callback_handler.py"
"serialized",1,3,3,"method FakeCallbackHandlerWithChatStart.on_chat_model_start",285,293,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/fake/callbacks.py"
"serialized",1,3,3,"method _TestCallbackHandler.on_chat_model_start",81,88,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/standard-tests/langchain_tests/integration_tests/chat_models.py"
"serialized",1,3,3,"method AsyncIteratorCallbackHandler.on_llm_start",32,37,"Function on_llm_start","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/callbacks/streaming_aiter.py"
"serialized",1,3,3,"method AsyncFinalIteratorCallbackHandler.on_llm_start",68,73,"Function on_llm_start","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/callbacks/streaming_aiter_final_only.py"
"serialized",1,3,3,"method FinalStreamingStdOutCallbackHandler.on_llm_start",69,74,"Function on_llm_start","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/callbacks/streaming_stdout_final_only.py"
"serialized",1,3,3,"method MyCustomAsyncHandler.on_chat_model_start",18,28,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/core/tests/benchmarks/test_async_callbacks.py"
"serialized",1,3,3,"method test_callback_handlers.MyCustomAsyncHandler.on_chat_model_start",158,168,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/llms/test_fake_chat_model.py"
"serialized",1,3,3,"method test_callback_handlers.MyCustomAsyncHandler.on_chat_model_start",167,177,"Function on_chat_model_start","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/fake/test_fake_chat_model.py"
"x",0,1,1,"function test_event_stream_with_simple_function_tool.get_docs",90,90,"Function get_docs","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable_events_v1.py"
"x",0,1,1,"function test_event_stream_with_simple_function_tool.get_docs",105,105,"Function get_docs","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable_events_v2.py"
"x",0,1,1,"function test_event_stream_with_simple_function_tool.foo",100,100,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable_events_v2.py"
"x",0,1,1,"function test_with_types_with_type_generics.foo",646,646,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable.py"
"x",0,1,1,"function test_custom_tool.another_tool",36,36,"Function another_tool","/home/runner/work/langchain/langchain/libs/partners/openai/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_empty_string_tool_call_id.foo",2529,2529,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo",2541,2541,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo_description",2553,2553,"Function foo_description","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo_args_schema",2572,2572,"Function foo_args_schema","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo_args_schema_description",2584,2584,"Function foo_args_schema_description","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo_args_jsons_schema",2606,2606,"Function foo_args_jsons_schema","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"x",0,1,1,"function test_tool_decorator_description.foo_args_jsons_schema_with_description",2610,2610,"Function foo_args_jsons_schema_with_description","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
