"col0","col1","col2","col3","col4","col5"
"if (...) ... ",1,2162,2163,"load","src/llama-vocab.cpp"
"for(...:...) ...",8,2171,2316,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2173,2192,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2185,2191,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2187,2190,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2196,2206,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2199,2205,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2201,2204,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2210,2226,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2219,2225,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2221,2224,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2230,2246,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2239,2245,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2241,2244,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2250,2266,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2259,2265,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2261,2264,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2270,2283,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2276,2282,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2278,2281,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2287,2301,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2294,2300,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2296,2299,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2305,2315,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2308,2314,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2310,2313,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2324,2325,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2328,2329,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2332,2333,"load","src/llama-vocab.cpp"
"for(...:...) ...",1,2336,2363,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2357,2362,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2350,2356,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2352,2355,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2359,2361,"load","src/llama-vocab.cpp"
"for(...:...) ...",1,2367,2370,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2368,2369,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2374,2376,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2379,2381,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2384,2386,"load","src/llama-vocab.cpp"
"for(...:...) ...",2,2400,2410,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2403,2404,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2405,2406,"load","src/llama-vocab.cpp"
"if (...) ... ",2,2407,2409,"load","src/llama-vocab.cpp"
"if (...) ... ",3,2413,2416,"load","src/llama-vocab.cpp"
"{ ... }",4,2153,2164,"load","src/llama-vocab.cpp"
"{ ... }",7,2392,2417,"load","src/llama-vocab.cpp"
"for(...;...;...) ...",1,2423,2426,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2424,2425,"load","src/llama-vocab.cpp"
"for(...;...;...) ...",2,2444,2447,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2498,2503,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2499,2500,"load","src/llama-vocab.cpp"
"if (...) ... ",1,2501,2502,"load","src/llama-vocab.cpp"
"if (...) ... ",3,2504,2513,"load","src/llama-vocab.cpp"
"for(...:...) ...",1,2505,2506,"load","src/llama-vocab.cpp"
"for(...:...) ...",1,2508,2509,"load","src/llama-vocab.cpp"
"for(...:...) ...",1,2511,2512,"load","src/llama-vocab.cpp"
"{ ... }",3,2422,2435,"load","src/llama-vocab.cpp"
"{ ... }",5,2439,2452,"load","src/llama-vocab.cpp"
"{ ... }",8,1674,2031,"load","src/llama-vocab.cpp"
"{ ... }",11,2459,2514,"load","src/llama-vocab.cpp"
"{ ... }",14,2113,2418,"load","src/llama-vocab.cpp"
"if (...) ... ",1,60,61,"traverse","src/llama-vocab.cpp"
"if (...) ... ",1,47,48,"get_longest_prefix","src/llama-vocab.cpp"
"if (...) ... ",1,52,53,"get_longest_prefix","src/llama-vocab.cpp"
"if (...) ... ",3,32,35,"insert","src/llama-vocab.cpp"
"if (...) ... ",1,39,40,"insert","src/llama-vocab.cpp"
"if (...) ... ",2,41,43,"insert","src/llama-vocab.cpp"
"if (...) ... ",3,3559,3562,"detokenize","src/llama-vocab.cpp"
"if (...) ... ",2,3513,3515,"tokenize","src/llama-vocab.cpp"
"if (...) ... ",1,3518,3520,"tokenize","src/llama-vocab.cpp"
"for(...;...;...) ...",1,3523,3524,"tokenize","src/llama-vocab.cpp"
"for(...:...) ...",1,3494,3495,"get_bpe_merges","src/llama-vocab.cpp"
"if (...) ... ",1,3484,3485,"find_bpe_rank","src/llama-vocab.cpp"
"if (...) ... ",1,3340,3341,"text_to_token","src/llama-vocab.cpp"
"switch (...) ... ",10,3310,3333,"byte_to_token","src/llama-vocab.cpp"
"if (...) ... ",1,3315,3316,"byte_to_token","src/llama-vocab.cpp"
"{ ... }",1,3323,3324,"byte_to_token","src/llama-vocab.cpp"
"{ ... }",3,3326,3330,"byte_to_token","src/llama-vocab.cpp"
"{ ... }",5,3312,3320,"byte_to_token","src/llama-vocab.cpp"
"switch (...) ... ",81,282,454,"llm_tokenizer_bpe","src/llama-vocab.cpp"
"if (...) ... ",9,763,783,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"if (...) ... ",1,770,771,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"for(...;...;...) ...",4,786,802,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"if (...) ... ",2,789,791,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"if (...) ... ",1,796,797,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"if (...) ... ",1,800,801,"llm_tokenizer_ugm","src/llama-vocab.cpp"
"for(...;...;...) ...",3,1171,1174,"llm_tokenizer_rwkv","src/llama-vocab.cpp"
"if (...) ... ",1,1359,1360,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1363,1364,"encode","src/llama-vocab.cpp"
"for(...;...;...) ...",5,1379,1416,"encode","src/llama-vocab.cpp"
"for(...;...;...) ...",4,1383,1390,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1388,1389,"encode","src/llama-vocab.cpp"
"for(...;...;...) ...",3,1394,1415,"encode","src/llama-vocab.cpp"
"if (...) ... ",3,1396,1410,"encode","src/llama-vocab.cpp"
"if (...) ... ",5,1400,1409,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1406,1408,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1413,1414,"encode","src/llama-vocab.cpp"
"while (...) ...",3,1424,1448,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1425,1426,"encode","src/llama-vocab.cpp"
"if (...) ... ",3,1427,1444,"encode","src/llama-vocab.cpp"
"for(...;...;...) ...",3,1432,1443,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1434,1435,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1436,1441,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1437,1438,"encode","src/llama-vocab.cpp"
"if (...) ... ",1,1439,1440,"encode","src/llama-vocab.cpp"
"if (...) ... ",2,1239,1245,"build","src/llama-vocab.cpp"
"if (...) ... ",3,1240,1243,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",3,1253,1260,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",1,1255,1256,"build","src/llama-vocab.cpp"
"if (...) ... ",1,1258,1259,"build","src/llama-vocab.cpp"
"{ ... }",7,1233,1261,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",1,1265,1268,"build","src/llama-vocab.cpp"
"if (...) ... ",1,1266,1267,"build","src/llama-vocab.cpp"
"for(...:...) ...",1,1273,1274,"build","src/llama-vocab.cpp"
"for(...:...) ...",2,1288,1315,"build","src/llama-vocab.cpp"
"if (...) ... ",1,1313,1314,"build","src/llama-vocab.cpp"
"if (...) ... ",8,1290,1312,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",1,1294,1295,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",3,1303,1310,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",1,1305,1306,"build","src/llama-vocab.cpp"
"if (...) ... ",1,1308,1309,"build","src/llama-vocab.cpp"
"for(...:...) ...",6,1322,1352,"build","src/llama-vocab.cpp"
"for(...;...;...) ...",1,1327,1328,"build","src/llama-vocab.cpp"
"if (...) ... ",1,1332,1333,"build","src/llama-vocab.cpp"
"{ ... }",11,1325,1345,"build","src/llama-vocab.cpp"
"while (...) ...",3,172,177,"operator()","src/llama.cpp"
"if (...) ... ",1,175,176,"operator()","src/llama.cpp"
"for(...;...;...) ...",3,399,412,"llama_print_system_info","src/llama.cpp"
"if (...) ... ",4,402,411,"llama_print_system_info","src/llama.cpp"
"for(...;...;...) ...",4,406,410,"llama_print_system_info","src/llama.cpp"
"if (...) ... ",2,387,389,"llama_split_prefix","src/llama.cpp"
"if (...) ... ",1,373,374,"llama_split_path","src/llama.cpp"
"for(...;...;...) ...",1,348,349,"llama_chat_apply_template","src/llama.cpp"
"if (...) ... ",1,354,355,"llama_chat_apply_template","src/llama.cpp"
"if (...) ... ",1,358,359,"llama_chat_apply_template","src/llama.cpp"
"if (...) ... ",1,361,362,"llama_chat_apply_template","src/llama.cpp"
"if (...) ... ",2,314,316,"llama_model_load_from_splits","src/llama.cpp"
"for(...;...;...) ...",1,319,320,"llama_model_load_from_splits","src/llama.cpp"
"if (...) ... ",2,161,163,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",2,167,180,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,186,189,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",7,190,251,"llama_model_load_from_file_impl","src/llama.cpp"
"for(...;...;...) ...",1,187,188,"llama_model_load_from_file_impl","src/llama.cpp"
"for(...;...;...) ...",3,198,239,"llama_model_load_from_file_impl","src/llama.cpp"
"switch (...) ... ",8,200,238,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,208,209,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",4,210,231,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,223,228,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,229,230,"llama_model_load_from_file_impl","src/llama.cpp"
"{ ... }",3,206,233,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,249,250,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,255,267,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,256,257,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",4,258,266,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",3,259,262,"llama_model_load_from_file_impl","src/llama.cpp"
"for(...:...) ...",3,270,276,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",3,281,289,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,282,283,"llama_model_load_from_file_impl","src/llama.cpp"
"if (...) ... ",1,284,285,"llama_model_load_from_file_impl","src/llama.cpp"
"try { ... }",11,110,146,"llama_model_load","src/llama.cpp"
"try { ... }",1,117,118,"llama_model_load","src/llama.cpp"
"<handler>",1,119,120,"llama_model_load","src/llama.cpp"
"try { ... }",1,122,123,"llama_model_load","src/llama.cpp"
"<handler>",1,124,125,"llama_model_load","src/llama.cpp"
"if (...) ... ",1,127,128,"llama_model_load","src/llama.cpp"
"try { ... }",1,130,131,"llama_model_load","src/llama.cpp"
"<handler>",1,132,133,"llama_model_load","src/llama.cpp"
"if (...) ... ",2,139,141,"llama_model_load","src/llama.cpp"
"if (...) ... ",1,144,145,"llama_model_load","src/llama.cpp"
"<handler>",2,147,149,"llama_model_load","src/llama.cpp"
"if (...) ... ",5,82,89,"llama_numa_init","src/llama.cpp"
"if (...) ... ",1,87,88,"llama_numa_init","src/llama.cpp"
"{ ... }",3,74,77,"llama_backend_init","src/llama.cpp"
"switch (...) ... ",6,29,35,"llama_flash_attn_type_name","src/llama.cpp"
"if (...) ... ",1,217,218,"operator()","src/llama.cpp"
"for(...;...;...) ...",13,24,108,"llm_build_apertus","src/models/apertus.cpp"
"if (...) ... ",2,70,72,"llm_build_apertus","src/models/apertus.cpp"
"{ ... }",12,79,98,"llm_build_apertus","src/models/apertus.cpp"
"{ ... }",21,31,67,"llm_build_apertus","src/models/apertus.cpp"
"for(...;...;...) ...",16,24,116,"llm_build_arcee","src/models/arcee.cpp"
"if (...) ... ",2,41,43,"llm_build_arcee","src/models/arcee.cpp"
"if (...) ... ",2,48,50,"llm_build_arcee","src/models/arcee.cpp"
"if (...) ... ",2,55,57,"llm_build_arcee","src/models/arcee.cpp"
"if (...) ... ",2,86,88,"llm_build_arcee","src/models/arcee.cpp"
"{ ... }",20,34,83,"llm_build_arcee","src/models/arcee.cpp"
"for(...;...;...) ...",22,22,119,"llm_build_arctic","src/models/arctic.cpp"
"if (...) ... ",2,68,70,"llm_build_arctic","src/models/arctic.cpp"
"{ ... }",15,32,65,"llm_build_arctic","src/models/arctic.cpp"
"for(...;...;...) ...",22,21,72,"llm_build_arwkv7","src/models/arwkv7.cpp"
"if (...) ... ",2,48,50,"llm_build_arwkv7","src/models/arwkv7.cpp"
"for(...;...;...) ...",12,22,103,"llm_build_baichuan","src/models/baichuan.cpp"
"switch (...) ... ",8,45,61,"llm_build_baichuan","src/models/baichuan.cpp"
"if (...) ... ",2,73,75,"llm_build_baichuan","src/models/baichuan.cpp"
"{ ... }",4,82,94,"llm_build_baichuan","src/models/baichuan.cpp"
"{ ... }",15,31,70,"llm_build_baichuan","src/models/baichuan.cpp"
"for(...;...;...) ...",16,17,125,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"if (...) ... ",2,34,36,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"if (...) ... ",2,41,43,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"if (...) ... ",2,48,50,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"if (...) ... ",2,78,80,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"{ ... }",4,106,116,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"{ ... }",19,27,75,"llm_build_bailingmoe","src/models/bailingmoe.cpp"
"for(...;...;...) ...",14,25,118,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"if (...) ... ",2,65,67,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"if (...) ... ",2,77,83,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"if (...) ... ",3,84,109,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"{ ... }",4,98,108,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"{ ... }",15,33,62,"llm_build_bailingmoe2","src/models/bailingmoe2.cpp"
"if (...) ... ",1,15,16,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,23,25,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",1,27,28,"llm_build_bert","src/models/bert.cpp"
"for(...;...;...) ...",12,40,167,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",6,49,63,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",6,64,71,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,53,55,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",3,74,79,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",3,82,87,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,92,97,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,110,112,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,121,123,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,130,135,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,137,143,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,144,150,"llm_build_bert","src/models/bert.cpp"
"if (...) ... ",2,151,157,"llm_build_bert","src/models/bert.cpp"
"{ ... }",12,43,107,"llm_build_bert","src/models/bert.cpp"
"for(...;...;...) ...",19,21,140,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,33,34,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",2,37,39,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,44,45,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",2,48,50,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,55,56,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",2,59,61,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,94,95,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,97,98,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",2,103,105,"llm_build_bitnet","src/models/bitnet.cpp"
"if (...) ... ",1,131,132,"llm_build_bitnet","src/models/bitnet.cpp"
"{ ... }",27,30,100,"llm_build_bitnet","src/models/bitnet.cpp"
"for(...;...;...) ...",11,24,84,"llm_build_bloom","src/models/bloom.cpp"
"if (...) ... ",2,52,54,"llm_build_bloom","src/models/bloom.cpp"
"{ ... }",4,62,75,"llm_build_bloom","src/models/bloom.cpp"
"{ ... }",11,32,49,"llm_build_bloom","src/models/bloom.cpp"
"for(...;...;...) ...",16,23,145,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",1,27,28,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",2,29,33,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",4,48,59,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",4,62,73,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",2,101,103,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",1,106,109,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",2,116,120,"llm_build_chameleon","src/models/chameleon.cpp"
"if (...) ... ",2,131,135,"llm_build_chameleon","src/models/chameleon.cpp"
"{ ... }",17,37,98,"llm_build_chameleon","src/models/chameleon.cpp"
"for(...;...;...) ...",10,22,115,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",6,53,62,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",9,37,52,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",1,39,40,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",1,43,44,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",1,47,48,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",2,56,58,"llm_build_chatglm","src/models/chatglm.cpp"
"if (...) ... ",2,87,89,"llm_build_chatglm","src/models/chatglm.cpp"
"{ ... }",4,97,110,"llm_build_chatglm","src/models/chatglm.cpp"
"{ ... }",10,32,84,"llm_build_chatglm","src/models/chatglm.cpp"
"for(...;...;...) ...",11,22,94,"llm_build_codeshell","src/models/codeshell.cpp"
"if (...) ... ",2,62,64,"llm_build_codeshell","src/models/codeshell.cpp"
"{ ... }",4,72,85,"llm_build_codeshell","src/models/codeshell.cpp"
"{ ... }",13,30,59,"llm_build_codeshell","src/models/codeshell.cpp"
"if (...) ... ",1,21,22,"llm_build_cogvlm","src/models/cogvlm.cpp"
"if (...) ... ",1,23,24,"llm_build_cogvlm","src/models/cogvlm.cpp"
"for(...;...;...) ...",14,27,87,"llm_build_cogvlm","src/models/cogvlm.cpp"
"if (...) ... ",5,32,37,"llm_build_cogvlm","src/models/cogvlm.cpp"
"if (...) ... ",5,38,43,"llm_build_cogvlm","src/models/cogvlm.cpp"
"{ ... }",8,50,69,"llm_build_cogvlm","src/models/cogvlm.cpp"
"for(...;...;...) ...",13,22,110,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",2,38,40,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",2,45,47,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",2,52,54,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",2,61,72,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",3,84,87,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"{ ... }",2,93,99,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"{ ... }",18,31,81,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"if (...) ... ",1,123,124,"llm_build_cohere2_iswa","src/models/cohere2-iswa.cpp"
"for(...;...;...) ...",12,25,103,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",2,37,39,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",2,43,45,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",2,49,51,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",2,57,59,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",2,64,66,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",3,79,82,"llm_build_command_r","src/models/command-r.cpp"
"{ ... }",2,87,93,"llm_build_command_r","src/models/command-r.cpp"
"{ ... }",20,33,77,"llm_build_command_r","src/models/command-r.cpp"
"if (...) ... ",1,115,116,"llm_build_command_r","src/models/command-r.cpp"
"for(...;...;...) ...",16,23,104,"llm_build_dbrx","src/models/dbrx.cpp"
"if (...) ... ",2,69,71,"llm_build_dbrx","src/models/dbrx.cpp"
"{ ... }",16,33,66,"llm_build_dbrx","src/models/dbrx.cpp"
"if (...) ... ",1,32,34,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,35,38,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,40,43,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",19,44,84,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,52,54,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,58,60,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,64,66,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,86,88,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",1,91,92,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",2,96,98,"llm_build_deci","src/models/deci.cpp"
"if (...) ... ",4,101,110,"llm_build_deci","src/models/deci.cpp"
"{ ... }",16,26,119,"llm_build_deci","src/models/deci.cpp"
"for(...;...;...) ...",14,27,128,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",2,42,44,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",2,48,50,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",2,54,56,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",2,76,78,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",2,86,92,"llm_build_deepseek","src/models/deepseek.cpp"
"if (...) ... ",3,93,120,"llm_build_deepseek","src/models/deepseek.cpp"
"{ ... }",4,109,119,"llm_build_deepseek","src/models/deepseek.cpp"
"{ ... }",19,35,74,"llm_build_deepseek","src/models/deepseek.cpp"
"for(...;...;...) ...",14,39,220,"llm_build_deepseek2","src/models/deepseek2.cpp"
"if (...) ... ",2,58,60,"llm_build_deepseek2","src/models/deepseek2.cpp"
"if (...) ... ",6,49,57,"llm_build_deepseek2","src/models/deepseek2.cpp"
"if (...) ... ",13,134,165,"llm_build_deepseek2","src/models/deepseek2.cpp"
